Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,date,quarter,month_sin,month_cos,price_per_kwh,range_per_kwh,deliveries_lag_1,deliveries_lag_3,price_lag_1,deliveries_roll_3,price_roll_3
2019,10,Middle East,Cybertruck,11057,11592,88087.6,120,693,1149.38,Estimated (Region),7278,2019-10-01,4,-0.8660254037844386,0.5000000000000001,734.0633333333334,5.775,9845.0,13064.0,64063.79,13271.0,82055.52666666666
2019,10,North America,Model 3,9848,10801,51187.84,75,448,661.79,Interpolated (Month),3535,2019-10-01,4,-0.8660254037844386,0.5000000000000001,682.5045333333333,5.973333333333334,7842.0,11549.0,93876.18,10576.0,99684.12000000001
2019,10,Europe,Model X,10136,11624,85130.87,100,572,869.67,Estimated (Region),12041,2019-10-01,4,-0.8660254037844386,0.5000000000000001,851.3086999999999,5.72,6790.0,8165.0,114860.98,7919.333333333333,103980.27666666667
2019,10,Asia,Model S,7860,8594,74924.71,82,483,569.46,Estimated (Region),5804,2019-10-01,4,-0.8660254037844386,0.5000000000000001,913.7159756097561,5.890243902439025,13291.0,12631.0,97139.38,13336.0,81178.52666666667
2019,10,Middle East,Model S,10077,10790,84321.87,82,485,733.1,Interpolated (Month),12983,2019-10-01,4,-0.8660254037844386,0.5000000000000001,1028.315487804878,5.914634146341464,10972.0,18300.0,61176.64,13743.0,86749.50333333334
2019,10,Europe,Model S,10077,11395,92918.14,60,334,504.86,Interpolated (Month),14548,2019-10-01,4,-0.8660254037844386,0.5000000000000001,1548.6356666666666,5.566666666666666,9082.0,3620.0,88005.83,6806.333333333333,105312.59666666668
2019,10,Asia,Cybertruck,12582,13593,77593.33,100,592,1117.28,Interpolated (Month),8915,2019-10-01,4,-0.8660254037844386,0.5000000000000001,775.9333,5.92,9669.0,11985.0,50496.43,10091.0,83268.63
2019,10,Middle East,Model Y,9541,9782,82247.1,60,339,485.16,Interpolated (Month),3421,2019-10-01,4,-0.8660254037844386,0.5000000000000001,1370.785,5.65,13821.0,9124.0,56119.18,10376.666666666666,67513.5
2019,10,North America,Cybertruck,16370,17561,60456.71,60,349,856.97,Estimated (Region),5068,2019-10-01,4,-0.8660254037844386,0.5000000000000001,1007.6118333333333,5.816666666666666,3533.0,9864.0,73478.48,8854.666666666666,67699.56000000001
2019,10,Asia,Model Y,10998,11172,85429.79,100,590,973.32,Estimated (Region),14233,2019-10-01,4,-0.8660254037844386,0.5000000000000001,854.2978999999999,5.9,7202.0,11376.0,66402.75,11247.666666666666,91721.75333333334
2019,10,Europe,Model Y,10554,11418,56263.12,100,570,902.37,Official (Quarter),13239,2019-10-01,4,-0.8660254037844386,0.5000000000000001,562.6312,5.7,6575.0,6164.0,96648.51,6824.333333333333,72758.29666666666
2019,10,North America,Model S,10325,10402,60493.65,100,576,892.08,Estimated (Region),9909,2019-10-01,4,-0.8660254037844386,0.5000000000000001,604.9365,5.76,3820.0,10429.0,96848.78,8576.333333333334,69651.40666666666
2019,10,Asia,Model 3,11179,12250,66497.78,75,439,736.14,Interpolated (Month),13484,2019-10-01,4,-0.8660254037844386,0.5000000000000001,886.6370666666667,5.8533333333333335,6149.0,9721.0,73164.03,9848.333333333334,73556.91666666667
2019,10,Europe,Cybertruck,5655,6381,56946.64,60,332,281.62,Interpolated (Month),6152,2019-10-01,4,-0.8660254037844386,0.5000000000000001,949.1106666666667,5.533333333333333,10142.0,4589.0,117608.57,9352.333333333334,86541.28666666667
2019,10,Asia,Model X,6022,6408,61260.22,100,585,528.43,Interpolated (Month),12106,2019-10-01,4,-0.8660254037844386,0.5000000000000001,612.6022,5.85,15884.0,8330.0,64845.69,11034.333333333334,83854.92
2019,10,Middle East,Model 3,3237,3475,90094.08,120,674,327.26,Official (Quarter),12527,2019-10-01,4,-0.8660254037844386,0.5000000000000001,750.784,5.616666666666666,10505.0,12003.0,75810.76,12758.333333333334,81670.32333333335
2019,10,Middle East,Model X,6086,6530,73383.19,60,333,304.0,Estimated (Region),5866,2019-10-01,4,-0.8660254037844386,0.5000000000000001,1223.0531666666668,5.55,8123.0,6486.0,116300.71,7519.666666666667,102820.23
2019,10,Europe,Model 3,6836,7478,67723.92,82,483,495.27,Estimated (Region),12813,2019-10-01,4,-0.8660254037844386,0.5000000000000001,825.9014634146341,5.890243902439025,10984.0,7642.0,104458.95,8746.666666666666,101044.59333333334
2019,10,North America,Model Y,10447,11167,84927.76,100,553,866.58,Interpolated (Month),11213,2019-10-01,4,-0.8660254037844386,0.5000000000000001,849.2775999999999,5.53,1329.0,13026.0,91036.48,7717.666666666667,77018.51000000001
2019,11,North America,Cybertruck,15281,16012,113413.82,120,667,1528.86,Interpolated (Month),5142,2019-11-01,4,-0.5000000000000004,0.8660254037844384,945.1151666666667,5.558333333333334,16370.0,13167.0,60456.71,11023.333333333334,66245.12666666668
2019,11,Europe,Model Y,12351,13295,71004.7,120,669,1239.42,Interpolated (Month),6416,2019-11-01,4,-0.5000000000000004,0.8660254037844384,591.7058333333333,5.575,10554.0,7734.0,56263.12,8287.666666666666,68958.47333333333
2019,11,Europe,Model 3,9749,11099,88137.73,120,676,988.55,Interpolated (Month),11428,2019-11-01,4,-0.5000000000000004,0.8660254037844384,734.4810833333333,5.633333333333334,6836.0,7614.0,67723.92,8478.0,93099.92666666668
2019,11,Asia,Model 3,9433,9586,111315.31,100,589,833.41,Official (Quarter),5017,2019-11-01,4,-0.5000000000000004,0.8660254037844384,1113.1531,5.89,11179.0,13675.0,66497.78,10334.333333333334,75699.25666666668
2019,11,Asia,Cybertruck,13482,13757,108525.52,75,418,845.32,Official (Quarter),6614,2019-11-01,4,-0.5000000000000004,0.8660254037844384,1447.0069333333333,5.573333333333333,12582.0,8619.0,77593.33,10290.0,76537.41333333333
2019,11,North America,Model X,15709,16507,89461.6,82,459,1081.56,Estimated (Region),11903,2019-11-01,4,-0.5000000000000004,0.8660254037844384,1090.9951219512195,5.597560975609756,12891.0,9682.0,107586.02,8167.666666666667,93995.23333333335
2019,11,Asia,Model S,12742,13960,106127.81,120,687,1313.06,Interpolated (Month),7339,2019-11-01,4,-0.5000000000000004,0.8660254037844384,884.3984166666667,5.725,7860.0,14086.0,74924.71,11745.666666666666,82449.73666666666
2019,11,Middle East,Cybertruck,10931,11121,117908.18,82,451,739.48,Estimated (Region),12632,2019-11-01,4,-0.5000000000000004,0.8660254037844384,1437.9046341463413,5.5,11057.0,16904.0,88087.6,12602.0,72907.27333333333
2019,11,Europe,Model X,10964,12047,119238.77,120,675,1110.1,Official (Quarter),11064,2019-11-01,4,-0.5000000000000004,0.8660254037844384,993.6564166666667,5.625,10136.0,8803.0,85130.87,8576.333333333334,106229.56
2019,11,Middle East,Model S,13795,14310,76061.5,120,675,1396.74,Official (Quarter),8867,2019-11-01,4,-0.5000000000000004,0.8660254037844384,633.8458333333333,5.625,10077.0,11957.0,84321.87,11002.0,87560.23666666668
2019,11,Asia,Model Y,20196,20348,54403.52,120,671,2032.73,Interpolated (Month),3389,2019-11-01,4,-0.5000000000000004,0.8660254037844384,453.36266666666666,5.591666666666667,10998.0,15165.0,85429.79,11121.666666666666,81977.95
2019,11,Asia,Model X,499,545,116233.08,120,694,51.95,Official (Quarter),9482,2019-11-01,4,-0.5000000000000004,0.8660254037844384,968.609,5.783333333333333,6022.0,8889.0,61260.22,10265.0,72594.98333333334
2019,11,Middle East,Model X,9854,9934,108550.78,75,431,637.06,Official (Quarter),9324,2019-11-01,4,-0.5000000000000004,0.8660254037844384,1447.3437333333334,5.746666666666667,6086.0,7950.0,73383.19,7386.333333333333,91981.65666666668
2019,11,North America,Model 3,9770,10883,64419.17,75,439,643.35,Official (Quarter),3253,2019-11-01,4,-0.5000000000000004,0.8660254037844384,858.9222666666666,5.8533333333333335,9848.0,12337.0,51187.84,10009.0,81845.95000000001
2019,11,Europe,Cybertruck,12478,13181,102941.71,60,346,647.61,Official (Quarter),3929,2019-11-01,4,-0.5000000000000004,0.8660254037844384,1715.6951666666669,5.766666666666667,5655.0,13326.0,56946.64,9707.666666666666,86442.41666666667
2019,11,Middle East,Model 3,10763,10853,59952.7,75,414,668.38,Interpolated (Month),10510,2019-11-01,4,-0.5000000000000004,0.8660254037844384,799.3693333333333,5.52,3237.0,15767.0,90094.08,9836.333333333334,72169.39
2019,11,North America,Model S,12028,12708,68075.88,60,337,608.02,Interpolated (Month),8493,2019-11-01,4,-0.5000000000000004,0.8660254037844384,1134.5980000000002,5.616666666666666,10325.0,11480.0,60493.65,8541.666666666666,70684.11666666667
2019,11,North America,Model Y,8322,8387,109677.99,60,335,418.18,Interpolated (Month),13492,2019-11-01,4,-0.5000000000000004,0.8660254037844384,1827.9665,5.583333333333333,10447.0,8798.0,84927.76,6858.0,84776.01333333335
2019,11,Middle East,Model Y,5021,5169,72317.21,82,475,357.75,Estimated (Region),5521,2019-11-01,4,-0.5000000000000004,0.8660254037844384,881.9171951219513,5.7926829268292686,9541.0,8185.0,82247.1,10515.666666666666,68225.87
2019,11,Europe,Model S,6502,6982,55735.69,100,559,545.19,Interpolated (Month),14325,2019-11-01,4,-0.5000000000000004,0.8660254037844384,557.3569,5.59,10077.0,7717.0,92918.14,8958.666666666666,98343.65666666666
2019,12,Asia,Model 3,11220,12431,56029.5,60,343,577.27,Estimated (Region),5087,2019-12-01,4,-2.4492935982947064e-16,1.0,933.825,5.716666666666667,9433.0,6149.0,111315.31,8920.333333333334,83659.04000000001
2019,12,Middle East,Model S,14919,15702,114986.08,75,414,926.47,Official (Quarter),9592,2019-12-01,4,-2.4492935982947064e-16,1.0,1533.1477333333335,5.52,13795.0,10972.0,76061.5,11614.666666666666,73853.33666666667
2019,12,Middle East,Model Y,11307,12778,80248.14,75,448,759.83,Estimated (Region),8426,2019-12-01,4,-2.4492935982947064e-16,1.0,1069.9752,5.973333333333334,5021.0,13821.0,72317.21,9461.0,70227.83
2019,12,Asia,Model Y,1234,1256,109607.6,82,457,84.59,Official (Quarter),14697,2019-12-01,4,-2.4492935982947064e-16,1.0,1336.6780487804879,5.573170731707317,20196.0,7202.0,54403.52,12798.666666666666,68745.35333333333
2019,12,Asia,Model X,14386,15722,96444.32,100,591,1275.32,Interpolated (Month),5585,2019-12-01,4,-2.4492935982947064e-16,1.0,964.4432,5.91,499.0,15884.0,116233.08,7468.333333333333,80779.66333333333
2019,12,Europe,Model Y,7926,8613,113793.93,60,346,411.36,Interpolated (Month),5093,2019-12-01,4,-2.4492935982947064e-16,1.0,1896.5655,5.766666666666667,12351.0,6575.0,71004.7,9826.666666666666,74638.77666666666
2019,12,Asia,Model S,16654,18544,92470.13,75,418,1044.21,Estimated (Region),12569,2019-12-01,4,-2.4492935982947064e-16,1.0,1232.9350666666667,5.573333333333333,12742.0,13291.0,106127.81,11297.666666666666,92730.63333333335
2019,12,North America,Cybertruck,6711,7115,53585.7,82,471,474.13,Estimated (Region),4479,2019-12-01,4,-2.4492935982947064e-16,1.0,653.4841463414634,5.7439024390243905,15281.0,3533.0,113413.82,11728.0,82449.67000000001
2019,12,North America,Model Y,8103,9221,95517.85,60,332,403.53,Interpolated (Month),14374,2019-12-01,4,-2.4492935982947064e-16,1.0,1591.9641666666669,5.533333333333333,8322.0,1329.0,109677.99,6699.333333333333,95214.07666666668
2019,12,Middle East,Model X,14160,15916,89385.88,120,705,1497.42,Estimated (Region),11563,2019-12-01,4,-2.4492935982947064e-16,1.0,744.8823333333333,5.875,9854.0,8123.0,108550.78,8021.0,99411.56
2019,12,Middle East,Model 3,16992,17643,75519.65,82,485,1236.17,Interpolated (Month),5339,2019-12-01,4,-2.4492935982947064e-16,1.0,920.9713414634145,5.914634146341464,10763.0,10505.0,59952.7,8168.333333333333,75285.84666666668
2019,12,Europe,Cybertruck,15301,16170,109020.14,82,477,1094.79,Interpolated (Month),10808,2019-12-01,4,-2.4492935982947064e-16,1.0,1329.5139024390244,5.817073170731708,12478.0,10142.0,102941.71,9425.0,92498.97333333334
2019,12,North America,Model S,7274,7421,60194.01,120,701,764.86,Official (Quarter),10713,2019-12-01,4,-2.4492935982947064e-16,1.0,501.61675,5.841666666666667,12028.0,3820.0,68075.88,8724.333333333334,75139.43666666666
2019,12,Europe,Model 3,8432,8904,60598.73,75,442,559.04,Interpolated (Month),11486,2019-12-01,4,-2.4492935982947064e-16,1.0,807.9830666666667,5.8933333333333335,9749.0,10984.0,88137.73,9189.666666666666,86773.53333333333
2019,12,Europe,Model S,5122,5430,74549.69,75,441,338.82,Interpolated (Month),12638,2019-12-01,4,-2.4492935982947064e-16,1.0,993.9958666666666,5.88,6502.0,9082.0,55735.69,8553.666666666666,78886.55333333333
2019,12,Middle East,Cybertruck,4442,4537,77260.43,82,490,326.49,Estimated (Region),6836,2019-12-01,4,-2.4492935982947064e-16,1.0,942.2003658536585,5.975609756097561,10931.0,9845.0,117908.18,10611.0,90019.85666666667
2019,12,Asia,Cybertruck,10012,11485,56816.37,100,565,848.52,Interpolated (Month),10658,2019-12-01,4,-2.4492935982947064e-16,1.0,568.1637000000001,5.65,13482.0,9669.0,108525.52,11911.0,78871.76
2019,12,Europe,Model X,5928,6097,75670.53,75,416,369.91,Official (Quarter),10538,2019-12-01,4,-2.4492935982947064e-16,1.0,1008.9404,5.546666666666667,10964.0,6790.0,119238.77,9296.666666666666,106410.20666666667
2019,12,North America,Model X,12529,12922,55076.56,82,479,900.21,Estimated (Region),7830,2019-12-01,4,-2.4492935982947064e-16,1.0,671.6653658536585,5.841463414634147,15709.0,1930.0,89461.6,10176.666666666666,103740.18000000001
2019,12,North America,Model 3,13871,15499,115623.68,60,350,728.23,Estimated (Region),4870,2019-12-01,4,-2.4492935982947064e-16,1.0,1927.0613333333333,5.833333333333333,9770.0,7842.0,64419.17,9153.333333333334,69827.73
2020,1,North America,Model X,4111,4435,106615.96,120,681,419.94,Interpolated (Month),9291,2020-01-01,1,0.49999999999999994,0.8660254037844387,888.4663333333334,5.675,12529.0,12891.0,55076.56,13709.666666666666,84041.39333333336
2020,1,Middle East,Cybertruck,6748,7252,73067.13,75,429,434.23,Interpolated (Month),13283,2020-01-01,1,0.49999999999999994,0.8660254037844387,974.2284000000001,5.72,4442.0,11057.0,77260.43,8810.0,94418.73666666665
2020,1,Asia,Cybertruck,15152,16661,73685.75,60,358,813.66,Interpolated (Month),13946,2020-01-01,1,0.49999999999999994,0.8660254037844387,1228.0958333333333,5.966666666666667,10012.0,12582.0,56816.37,12025.333333333334,80978.40666666666
2020,1,Middle East,Model 3,12862,12915,67265.95,100,572,1103.56,Estimated (Region),10542,2020-01-01,1,0.49999999999999994,0.8660254037844387,672.6595,5.72,16992.0,3237.0,75519.65,10330.666666666666,75188.81
2020,1,Europe,Model 3,9540,10207,53689.69,60,331,473.66,Official (Quarter),11606,2020-01-01,1,0.49999999999999994,0.8660254037844387,894.8281666666667,5.516666666666667,8432.0,6836.0,60598.73,8339.0,72153.46
2020,1,Europe,Cybertruck,8186,8985,107716.19,60,342,419.94,Interpolated (Month),3877,2020-01-01,1,0.49999999999999994,0.8660254037844387,1795.2698333333333,5.7,15301.0,5655.0,109020.14,11144.666666666666,89636.16333333333
2020,1,Europe,Model S,16543,17897,75159.67,75,415,1029.8,Estimated (Region),5320,2020-01-01,1,0.49999999999999994,0.8660254037844387,1002.1289333333333,5.533333333333333,5122.0,10077.0,74549.69,7233.666666666667,74401.17333333334
2020,1,North America,Model S,7377,8178,71805.86,60,353,390.61,Official (Quarter),8311,2020-01-01,1,0.49999999999999994,0.8660254037844387,1196.7643333333333,5.883333333333334,7274.0,10325.0,60194.01,9875.666666666666,62921.18
2020,1,North America,Model Y,4504,4957,68860.76,60,338,228.35,Interpolated (Month),14200,2020-01-01,1,0.49999999999999994,0.8660254037844387,1147.6793333333333,5.633333333333334,8103.0,10447.0,95517.85,8957.333333333334,96707.86666666668
2020,1,Europe,Model Y,8304,8877,70039.59,75,421,524.4,Interpolated (Month),10742,2020-01-01,1,0.49999999999999994,0.8660254037844387,933.8611999999999,5.613333333333333,7926.0,10554.0,113793.93,10277.0,80353.91666666667
2020,1,North America,Cybertruck,12259,13450,52050.96,100,580,1066.53,Official (Quarter),9114,2020-01-01,1,0.49999999999999994,0.8660254037844387,520.5096,5.8,6711.0,16370.0,53585.7,12787.333333333334,75818.74333333335
2020,1,Asia,Model X,10621,10724,82600.79,75,421,670.72,Official (Quarter),8637,2020-01-01,1,0.49999999999999994,0.8660254037844387,1101.3438666666666,5.613333333333333,14386.0,6022.0,96444.32,6969.0,91312.54
2020,1,Asia,Model S,16393,16411,86274.4,75,413,1015.55,Interpolated (Month),9830,2020-01-01,1,0.49999999999999994,0.8660254037844387,1150.3253333333332,5.506666666666667,16654.0,7860.0,92470.13,12418.666666666666,91174.21666666667
2020,1,Middle East,Model X,19577,21213,101984.52,60,338,992.55,Interpolated (Month),9779,2020-01-01,1,0.49999999999999994,0.8660254037844387,1699.742,5.633333333333334,14160.0,6086.0,89385.88,10033.333333333334,90439.95
2020,1,North America,Model 3,9057,9716,104453.66,60,341,463.27,Interpolated (Month),8317,2020-01-01,1,0.49999999999999994,0.8660254037844387,1740.8943333333334,5.683333333333334,13871.0,9848.0,115623.68,11163.0,77076.89666666667
2020,1,Europe,Model X,12267,13257,85609.42,82,460,846.42,Estimated (Region),11937,2020-01-01,1,0.49999999999999994,0.8660254037844387,1044.0173170731707,5.609756097560975,5928.0,10136.0,75670.53,9009.333333333334,93346.72333333334
2020,1,Middle East,Model S,10058,10373,52759.23,82,481,725.68,Interpolated (Month),12931,2020-01-01,1,0.49999999999999994,0.8660254037844387,643.4052439024391,5.865853658536586,14919.0,10077.0,114986.08,12930.333333333334,91789.81666666665
2020,1,Middle East,Model Y,9318,10366,98538.06,120,719,1004.95,Official (Quarter),6334,2020-01-01,1,0.49999999999999994,0.8660254037844387,821.1505,5.991666666666666,11307.0,9541.0,80248.14,8623.0,78270.81666666667
2020,1,Asia,Model 3,12934,14720,117789.34,100,577,1119.44,Interpolated (Month),8498,2020-01-01,1,0.49999999999999994,0.8660254037844387,1177.8934,5.77,11220.0,11179.0,56029.5,10610.666666666666,77947.53000000001
2020,1,Asia,Model Y,11592,12383,90750.14,100,567,985.9,Official (Quarter),4971,2020-01-01,1,0.49999999999999994,0.8660254037844387,907.5014,5.67,1234.0,10998.0,109607.6,10809.333333333334,83146.97
2020,2,Asia,Cybertruck,5880,6345,58881.1,120,695,612.99,Official (Quarter),8789,2020-02-01,1,0.8660254037844386,0.5000000000000001,490.67583333333334,5.791666666666667,15152.0,13482.0,73685.75,12882.0,79675.87999999999
2020,2,Middle East,Model X,12077,12821,65238.99,75,448,811.57,Interpolated (Month),4567,2020-02-01,1,0.8660254037844386,0.5000000000000001,869.8532,5.973333333333334,19577.0,9854.0,101984.52,14530.333333333334,99973.72666666667
2020,2,Europe,Model Y,13825,15834,83894.92,120,663,1374.9,Official (Quarter),9620,2020-02-01,1,0.8660254037844386,0.5000000000000001,699.1243333333333,5.525,8304.0,12351.0,70039.59,9527.0,84946.07333333333
2020,2,Europe,Cybertruck,19298,21732,119779.45,100,571,1652.87,Interpolated (Month),6843,2020-02-01,1,0.8660254037844386,0.5000000000000001,1197.7945,5.71,8186.0,12478.0,107716.19,11988.333333333334,106559.34666666666
2020,2,Middle East,Model 3,9463,10065,100028.73,82,475,674.24,Interpolated (Month),6587,2020-02-01,1,0.8660254037844386,0.5000000000000001,1219.8625609756098,5.7926829268292686,12862.0,10763.0,67265.95,13539.0,67579.43333333333
2020,2,North America,Model S,12916,13310,111135.28,75,414,802.08,Interpolated (Month),13663,2020-02-01,1,0.8660254037844386,0.5000000000000001,1481.8037333333334,5.52,7377.0,12028.0,71805.86,8893.0,66691.91666666667
2020,2,North America,Model Y,8304,8784,114079.13,60,352,438.45,Interpolated (Month),9061,2020-02-01,1,0.8660254037844386,0.5000000000000001,1901.3188333333335,5.866666666666666,4504.0,8322.0,68860.76,6976.333333333333,91352.20000000001
2020,2,North America,Cybertruck,9917,10003,68359.2,120,686,1020.46,Estimated (Region),4882,2020-02-01,1,0.8660254037844386,0.5000000000000001,569.66,5.716666666666667,12259.0,15281.0,52050.96,11417.0,73016.82666666668
2020,2,Asia,Model S,4432,4459,74310.19,82,461,306.47,Estimated (Region),11233,2020-02-01,1,0.8660254037844386,0.5000000000000001,906.2218292682927,5.621951219512195,16393.0,12742.0,86274.4,15263.0,94957.44666666666
2020,2,North America,Model 3,11404,11966,72021.13,100,575,983.59,Interpolated (Month),14288,2020-02-01,1,0.8660254037844386,0.5000000000000001,720.2113,5.75,9057.0,9770.0,104453.66,10899.333333333334,94832.17
2020,2,Middle East,Model Y,8969,9267,104632.98,120,672,904.08,Official (Quarter),3960,2020-02-01,1,0.8660254037844386,0.5000000000000001,871.9415,5.6,9318.0,5021.0,98538.06,8548.666666666666,83701.13666666666
2020,2,Middle East,Cybertruck,9721,10412,50697.85,120,665,969.67,Estimated (Region),12691,2020-02-01,1,0.8660254037844386,0.5000000000000001,422.4820833333333,5.541666666666667,6748.0,10931.0,73067.13,7373.666666666667,89411.91333333333
2020,2,Europe,Model S,11156,12741,103679.42,100,563,942.12,Official (Quarter),10089,2020-02-01,1,0.8660254037844386,0.5000000000000001,1036.7942,5.63,16543.0,6502.0,75159.67,9389.0,68481.68333333333
2020,2,Asia,Model 3,16816,19209,68763.3,60,354,892.93,Estimated (Region),3664,2020-02-01,1,0.8660254037844386,0.5000000000000001,1146.055,5.9,12934.0,9433.0,117789.34,11195.666666666666,95044.71666666667
2020,2,North America,Model X,9445,10658,77723.81,82,459,650.29,Official (Quarter),8097,2020-02-01,1,0.8660254037844386,0.5000000000000001,947.8513414634147,5.597560975609756,4111.0,15709.0,106615.96,10783.0,83718.04000000001
2020,2,Asia,Model X,6932,7903,103644.59,75,437,454.39,Official (Quarter),12886,2020-02-01,1,0.8660254037844386,0.5000000000000001,1381.9278666666667,5.826666666666667,10621.0,499.0,82600.79,8502.0,98426.06333333334
2020,2,Europe,Model 3,10803,12231,86063.46,60,353,572.02,Interpolated (Month),9745,2020-02-01,1,0.8660254037844386,0.5000000000000001,1434.391,5.883333333333334,9540.0,9749.0,53689.69,9240.333333333334,67475.38333333335
2020,2,Middle East,Model S,10184,11135,50703.29,60,335,511.75,Estimated (Region),8895,2020-02-01,1,0.8660254037844386,0.5000000000000001,845.0548333333334,5.583333333333333,10058.0,13795.0,52759.23,12924.0,81268.93666666666
2020,2,Europe,Model X,10403,11265,58031.94,60,333,519.63,Official (Quarter),9354,2020-02-01,1,0.8660254037844386,0.5000000000000001,967.1990000000001,5.55,12267.0,10964.0,85609.42,9719.666666666666,93506.24
2020,2,Asia,Model Y,10272,11269,117826.11,82,480,739.58,Estimated (Region),14095,2020-02-01,1,0.8660254037844386,0.5000000000000001,1436.9037804878049,5.853658536585366,11592.0,20196.0,90750.14,11007.333333333334,84920.42
2020,3,Europe,Cybertruck,5479,6104,99911.0,60,340,279.43,Estimated (Region),3635,2020-03-01,1,1.0,6.123233995736766e-17,1665.1833333333334,5.666666666666667,19298.0,15301.0,119779.45,14261.666666666666,112171.92666666668
2020,3,Asia,Model Y,10062,11450,68947.85,82,466,703.33,Official (Quarter),9827,2020-03-01,1,1.0,6.123233995736766e-17,840.8274390243903,5.682926829268292,10272.0,1234.0,117826.11,7699.333333333333,106061.28333333333
2020,3,North America,Model Y,12915,14450,63083.51,100,553,1071.3,Official (Quarter),14982,2020-03-01,1,1.0,6.123233995736766e-17,630.8351,5.53,8304.0,8103.0,114079.13,6970.333333333333,92819.24666666669
2020,3,Middle East,Cybertruck,7976,9096,71584.65,120,712,851.84,Interpolated (Month),12169,2020-03-01,1,1.0,6.123233995736766e-17,596.5387499999999,5.933333333333334,9721.0,4442.0,50697.85,6970.333333333333,67008.47
2020,3,Europe,Model 3,19103,19643,106347.68,75,448,1283.72,Interpolated (Month),6223,2020-03-01,1,1.0,6.123233995736766e-17,1417.9690666666665,5.973333333333334,10803.0,8432.0,86063.46,9591.666666666666,66783.96
2020,3,Middle East,Model 3,14117,15703,69062.08,120,667,1412.41,Official (Quarter),6023,2020-03-01,1,1.0,6.123233995736766e-17,575.5173333333333,5.558333333333334,9463.0,16992.0,100028.73,13105.666666666666,80938.11
2020,3,Asia,Model S,6935,7126,90385.53,82,457,475.39,Interpolated (Month),7274,2020-03-01,1,1.0,6.123233995736766e-17,1102.2625609756096,5.573170731707317,4432.0,16654.0,74310.19,12493.0,84351.57333333333
2020,3,North America,Cybertruck,14135,15310,113114.19,75,447,947.75,Interpolated (Month),3109,2020-03-01,1,1.0,6.123233995736766e-17,1508.1892,5.96,9917.0,6711.0,68359.2,9629.0,57998.62
2020,3,North America,Model S,10598,11956,97822.29,75,414,658.14,Interpolated (Month),12394,2020-03-01,1,1.0,6.123233995736766e-17,1304.2972,5.52,12916.0,7274.0,111135.28,9189.0,81045.05
2020,3,Europe,Model Y,9263,9727,86528.16,100,579,804.49,Interpolated (Month),3101,2020-03-01,1,1.0,6.123233995736766e-17,865.2816,5.79,13825.0,7926.0,83894.92,10018.333333333334,89242.81333333334
2020,3,Asia,Model 3,5487,6060,89208.12,60,341,280.66,Interpolated (Month),8042,2020-03-01,1,1.0,6.123233995736766e-17,1486.802,5.683333333333334,16816.0,11220.0,68763.3,13656.666666666666,80860.71333333333
2020,3,Asia,Model X,9500,9611,111688.06,75,415,591.38,Official (Quarter),11481,2020-03-01,1,1.0,6.123233995736766e-17,1489.1741333333332,5.533333333333333,6932.0,14386.0,103644.59,10646.333333333334,94229.89999999998
2020,3,Middle East,Model X,8652,9846,90711.22,100,576,747.53,Interpolated (Month),10156,2020-03-01,1,1.0,6.123233995736766e-17,907.1122,5.76,12077.0,14160.0,65238.99,15271.333333333334,85536.46333333333
2020,3,Middle East,Model Y,14639,15788,58172.35,100,556,1220.89,Estimated (Region),9442,2020-03-01,1,1.0,6.123233995736766e-17,581.7235,5.56,8969.0,11307.0,104632.98,9864.666666666666,94473.05999999998
2020,3,Middle East,Model S,10855,11166,105335.95,75,429,698.52,Estimated (Region),6619,2020-03-01,1,1.0,6.123233995736766e-17,1404.4793333333332,5.72,10184.0,14919.0,50703.29,11720.333333333334,72816.2
2020,3,Asia,Cybertruck,8524,9379,78721.26,82,470,600.94,Estimated (Region),3589,2020-03-01,1,1.0,6.123233995736766e-17,960.0153658536585,5.7317073170731705,5880.0,10012.0,58881.1,10348.0,63127.73999999999
2020,3,Europe,Model S,8370,8464,67525.11,120,700,878.85,Estimated (Region),13659,2020-03-01,1,1.0,6.123233995736766e-17,562.70925,5.833333333333333,11156.0,5122.0,103679.42,10940.333333333334,84462.92666666667
2020,3,Europe,Model X,6591,7080,56028.13,100,577,570.45,Official (Quarter),9033,2020-03-01,1,1.0,6.123233995736766e-17,560.2813,5.77,10403.0,5928.0,58031.94,9532.666666666666,73103.96333333333
2020,3,North America,Model X,11918,13671,60898.48,60,336,600.67,Interpolated (Month),5541,2020-03-01,1,1.0,6.123233995736766e-17,1014.9746666666667,5.6,9445.0,12529.0,77723.81,8695.0,79805.44333333334
2020,3,North America,Model 3,10391,11708,105935.75,120,690,1075.47,Official (Quarter),5794,2020-03-01,1,1.0,6.123233995736766e-17,882.7979166666667,5.75,11404.0,13871.0,72021.13,11444.0,97366.15666666668
2020,4,Asia,Model 3,11669,12273,106539.17,120,674,1179.74,Official (Quarter),3759,2020-04-01,2,0.8660254037844387,-0.4999999999999998,887.8264166666667,5.616666666666666,5487.0,12934.0,89208.12,11745.666666666666,91920.25333333334
